index,station name,station latitude,station longitude
581,Gerard Ave & McClellan St,40.833909,-73.92112
582,Graham Ave & Conselyea St,40.715143,-73.944507
583,Graham Ave & Grand St,40.711863,-73.944024
584,Graham Ave & Herbert St,40.71929301,-73.94500379
585,Graham Ave & Withers St,40.7169811,-73.94485918
586,Grand Army Plaza & Central Park S,40.7643971,-73.97371465
587,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
588,Grand Ave & Bergen St,40.678045,-73.962408
589,Grand Concourse & E 144 St,40.816576,-73.927987
590,Grand Concourse & E 156 St,40.823429,-73.924689
591,Grand Concourse & E 167 St,40.834263,-73.917641
592,Grand Concourse & E 171 St,40.839549,-73.913004
593,Grand St,40.71517767732029,-74.03768330812454
594,Grand St & Elizabeth St,40.718822,-73.99596
595,Grand St & Greene St,40.72170005235607,-74.00238141417502
596,Grand St & Havemeyer St,40.71286844,-73.95698119
597,Grant Ave & E 164 St,40.828847,-73.91769
598,Great Jones St,40.72743423,-73.99379025
599,Green St & McGuinness Blvd,40.73396,-73.95204
600,Greene Av & Myrtle Av,40.698568,-73.918877
601,Greene Ave & Grandview Ave,40.709697,-73.907856
602,Greene Ave & Nostrand Ave,40.6883337,-73.950916
603,Greene Ave & Throop Ave,40.6894932,-73.942061
604,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
605,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
606,Greenwich Ave & Charles St,40.735238,-74.000271
607,Greenwich St & W Houston St,40.728846,-74.008591
608,Grove St & Broadway,40.69047,-73.923511
609,Grove St PATH,40.71958611647166,-74.04311746358871
610,Halsey St & Broadway,40.68565,-73.91564
611,Halsey St & Evergreen Ave,40.68858,-73.91227
612,Halsey St & Tompkins Ave,40.6823687,-73.944118
613,Hamilton Park,40.727595966,-74.044247311
614,Hamilton Pl & W 138 St,40.821728,-73.952761
615,Hamilton Pl & W 140 St,40.822756,-73.951346
616,Hancock St & Bedford Ave,40.68216564,-73.95399026
617,Hancock St & Wyckoff Ave,40.6972,-73.90674
618,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
619,Harborside,40.7192517,-74.034234
620,Harlem River Dr & W 155 St,40.830476,-73.939929
621,Harman St & Seneca Ave,40.70577,-73.91292
622,Harrison Pl & Porter Ave,40.70686,-73.92851
623,Harrison St & Hudson St,40.71870987,-74.0090009
624,Hart St & Wyckoff Ave,40.704876,-73.919911
625,Heights Elevator,40.74871594538023,-74.04044330120087
626,Henry St & Atlantic Ave,40.69089272,-73.99612349
627,Henry St & Bay St,40.6725058,-74.00494695
628,Henry St & Degraw St,40.6847514,-73.99917254
629,Henry St & Grand St,40.714211,-73.981095
630,Henry St & Grand St,40.714215,-73.981346
631,Henry St & Middagh St,40.7003,-73.991581
632,Henry St & W 9 St,40.6763744,-74.00324957
633,Hicks St & Montague St,40.69512845,-73.99595065
634,Hilltop,40.7311689,-74.0575736
635,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607
636,Hope St & Union Ave,40.71167351,-73.95141312
637,Howard St & Centre St,40.71910537,-73.99973337
638,Hoyt St & Warren St,40.6843549,-73.98901629
639,Hudson St & Reade St,40.71625008,-74.0091059
640,Humboldt St & Varet St,40.7031724,-73.940636
641,Huron St & Franklin St,40.73266,-73.95826
642,India St & Manhattan Ave,40.73232194,-73.9550858
643,India St & West St,40.73181401720966,-73.95995020866394
644,Inwood Ave & W 170 St,40.840536,-73.919228
645,Irving Ave & DeKalb Ave,40.7027,-73.92095
646,Irving Ave & Halsey St,40.69467,-73.90663
647,Irving Ave & Harman St,40.70108,-73.9179
648,Irving Ave & Jefferson St,40.70538,-73.92535
649,Irving Ave & Palmetto St,40.698,-73.9127
650,JCBS Depot,40.70965083364061,-74.06860113143921
651,Jackson Ave & 46 Rd,40.74524768,-73.94733276
652,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
653,Jay St & Tech Pl,40.695065,-73.987167
654,Jay St & York St,40.70140317257725,-73.98672670125961
655,Jefferson Ave & Evergreen Ave,40.68989,-73.91458
656,Jefferson St & Cypress Ave,40.70907,-73.92157
657,Jersey & 6th St,40.72528910781132,-74.04557168483734
658,John St & William St,40.70862144,-74.00722156
659,Johnson St & Gold St,40.69474881,-73.98362464
660,Kane St & Clinton St,40.6861758,-73.99645295
661,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
662,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494
663,Kent St & McGuinness Blvd,40.73124,-73.95161
664,Kingsland Ave & Nassau Ave,40.72577,-73.94173
665,Kingston Ave & Herkimer St,40.67890679,-73.94142771
666,Knickerbocker Ave & Cooper St,40.69081,-73.90448
667,Knickerbocker Ave & George St,40.704425,-73.92836
668,Knickerbocker Ave & Halsey St,40.693,-73.90824
669,Knickerbocker Ave & Hancock St,40.69385,-73.90974
670,Knickerbocker Ave & Thames St,40.70539,-73.92976
671,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
672,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416
673,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
674,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
675,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
676,Lafayette Ave & St James Pl,40.68851534,-73.9647628
677,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
678,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016
679,Lafayette St & Jersey St,40.72456089,-73.99565293
680,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016
681,Laight St & Hudson St,40.72185379,-74.00771779
682,Lawrence St & Willoughby St,40.69236178,-73.98631746
683,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
684,Lenox Ave & W 111 St,40.7987859,-73.9523
685,Lenox Ave & W 115 St,40.8011939,-73.9500739
686,Lenox Ave & W 117 St,40.8025566,-73.9490782
687,Lenox Ave & W 126 St,40.808442,-73.9452087
688,Lenox Ave & W 130 St,40.8107922,-73.9430681
689,Lenox Ave & W 133 St,40.81296,-73.941878
690,Lenox Ave & W 144 St,40.819783,-73.936521
691,Lenox Ave & W 146 St,40.821111,-73.935971
692,Leonard St & Boerum St,40.70583339,-73.94644578
693,Leonard St & Church St,40.717571,-74.005549
694,Leonard St & Maujer St,40.7103685423523,-73.94705951213837
695,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
696,Lewis Ave & Decatur St,40.6814598,-73.934903
697,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
698,Lewis Ave & Madison St,40.686312,-73.935775
699,Lexington Ave & Classon Ave,40.68676793,-73.95928168
700,Lexington Ave & E 111 St,40.7954121,-73.9441232
701,Lexington Ave & E 120 St,40.8013066,-73.9398167
702,Lexington Ave & E 127 St,40.805726,-73.936322
703,Lexington Ave & E 128 St,40.806414,-73.936085
704,Lexington Ave & E 26 St,40.741459,-73.983293
705,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
706,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206
707,Lexington Ave & E 63 St,40.76440023,-73.96648977
708,Liberty Light Rail,40.7112423,-74.0557013
709,Liberty St & Broadway,40.70905623,-74.01043382
710,Lincoln Ave & E 134 St,40.808484,-73.928803
711,Lincoln Ave & E 138 St,40.810893,-73.927311
712,Lincoln Pl & Classon Ave,40.6721683,-73.9609
713,Linden St & Knickerbocker Ave,40.69714,-73.91566
714,Lispenard St & Broadway,40.71939226,-74.00247214
715,Little West St & 1 Pl,40.70569254,-74.01677685
716,Lorimer St & Broadway,40.70411791,-73.94818595
717,Lorimer St & Calyer St,40.72795,-73.95414
718,MacDougal St & Prince St,40.72710258,-74.00297088
719,MacDougal St & Washington Sq,40.73226398,-73.99852205
720,Macombs Pl & W 152 St,40.826406,-73.937948
721,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
722,Madison Av & E 51 St,40.75863,-73.97513
723,Madison Ave & E 120 St,40.80295,-73.942954
724,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454
725,Madison Ave & E 82 St,40.7781314,-73.96069399
726,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618
727,Madison St & Clinton St,40.71269042,-73.98776323
728,Madison St & Cypress Ave,40.70068,-73.90742
729,Madison St & Evergreen Ave,40.69122,-73.91693
730,Madison St & Forest Ave,40.70555,-73.90245
731,Madison St & Montgomery St,40.713126,-73.984844
732,Madison St & Seneca Ave,40.70183,-73.90625
733,Madison St & Woodward Ave,40.70408,-73.90408
734,Maiden Ln & Pearl St,40.70706456,-74.00731853
735,Manhattan Av & Leonard St,40.72084,-73.94844
736,Manila & 1st,40.72165072487999,-74.04288411140442
737,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
738,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
739,Marin Light Rail,40.71458403535893,-74.04281705617905
740,Market St & Cherry St,40.71076228,-73.99400398
741,McGinley Square,40.7253399253558,-74.06762212514877
742,McGuinness Blvd & Eagle St,40.73555,-73.95284
743,McKibbin St & Bogart St,40.706237,-73.933871
744,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
745,Melrose Ave & E 150 St,40.816827,-73.917338
746,Melrose Ave & E 154 St,40.819609,-73.916071
747,Melrose St & Broadway,40.697481,-73.935877
748,Menahan St & Central Ave,40.69543,-73.9196
749,Menahan St & Onderdonk Ave,40.70553,-73.9096
750,Menahan St & Seneca Ave,40.70461,-73.91054
751,Menahan St & Wyckoff Ave,40.70113,-73.91422
752,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
753,Mercer St & Spring St,40.72362738,-73.99949601
754,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
755,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
756,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
757,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
758,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
759,Milton St & Franklin St,40.72906,-73.95779
760,Moffat St & Bushwick,40.68458,-73.90925
761,Monmouth and 6th,40.72568548362901,-74.04879033565521
762,Monroe St & Bedford Ave,40.6851443,-73.95380904
763,Monroe St & Classon Ave,40.6845683,-73.95881081
764,Monroe St & Tompkins Ave,40.686203,-73.944694
765,Montague St & Clinton St,40.694281141397326,-73.99230033159256
766,Montgomery St,40.71942,-74.05099
767,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
768,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
769,Morgan Ave & Lombardy St,40.72226,-73.93889
770,Morgan Ave & Maspeth Ave,40.716657,-73.93637
771,Morningside Ave & W 123 St,40.81,-73.9551508
772,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
773,Morris Ave & E 142 St,40.814469,-73.924963
774,Morris Ave & E 153 St,40.820036,-73.921411
775,Morris Canal,40.7124188237569,-74.03852552175522
776,Motorgate,40.7639089,-73.9477213
777,Mott St & Prince St,40.72317958,-73.99480012
778,Mt Morris Park W & W 120 St,40.804038,-73.945925
779,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
780,Murray St & West St,40.7149787,-74.013012
781,Myrtle Ave & Grove St,40.69905,-73.91516
782,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
783,Myrtle Ave & Linden St,40.69943,-73.91337
784,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
785,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
786,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738
787,N 12 St & Bedford Ave,40.72079821,-73.95484712
788,N 15 St & Wythe Ave,40.724055,-73.955736
789,N 6 St & Bedford Ave,40.71745169,-73.95850939
790,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842
791,NYCBS Depot BAL - DYR,40.759030082196055,-73.99385869503021
792,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696
793,Nassau Ave & Russell St,40.72557,-73.94434
794,Nassau St & Navy St,40.69839895,-73.98068914
795,Nelson Ave & W 172 St,40.843965,-73.920999
796,Newark Ave,40.72152515,-74.046304543
797,Newport PATH,40.7272235,-74.0337589
798,Newport Pkwy,40.7287448,-74.0321082
799,Newton Rd & 44 St,40.7595701,-73.9142678
800,Newtown Ave & 23 St,40.7713615,-73.9246145
801,Norfolk St & Broome St,40.7172274,-73.98802084
802,Norman St & Wyckoff Ave,40.69517,-73.90311
803,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
804,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
805,OLD Southern Blvd & E 142 St,40.807258,-73.907999
806,Ogden Ave & W 164 St,40.832812,-73.929372
807,Ogden Ave & W 165 St,40.834457,-73.928381
808,Old Broadway & W 133 St,40.818212,-73.955277
809,Old Fulton St,40.70277159,-73.99383605
810,Old Slip & Front St,40.7037992,-74.00838676
811,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
812,Onderdonk Ave & Gates Ave,40.70413,-73.90737
813,Pacific St & Classon Ave,40.6791944,-73.9587903
814,Pacific St & Nevins St,40.6853761,-73.98302136
815,Park Ave & E 124 St,40.8045555,-73.9396861
816,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
817,Park Ave & St Edwards St,40.69608941,-73.97803415
818,Park Pl & Church St,40.71334184275907,-74.00935515761375
819,Park Pl & Franklin Ave,40.6741806,-73.9564947
820,Park Pl & Vanderbilt Ave,40.6767,-73.969024
821,Paulus Hook,40.7141454,-74.0335519
822,Pearl St & Hanover Square,40.7047177,-74.00926027
823,Pearl St & Peck Slip,40.708485,-74.002751
824,Peck Slip & Front St,40.707873,-74.00167
825,Perry St & Bleecker St,40.73535398,-74.00483091
826,Perry St & Greenwich Ave,40.735918,-74.000939
827,Pershing Field,40.742677141,-74.051788633
828,Pershing Square North,40.751873,-73.977706
829,Pershing Square South,40.751581,-73.97791
830,Picnic Point,40.68512559515415,-74.02535319328308
831,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
832,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
833,Pike St & E Broadway,40.71406667,-73.99293911
834,Pike St & Monroe St,40.71173107,-73.99193043
835,Pioneer St & Richards St,40.6777748,-74.0094613
836,Pioneer St & Van Brunt St,40.679043,-74.011169
837,Pitt St & Stanton St,40.71926081,-73.98178024
838,Plaza St West & Flatbush Ave,40.6750207,-73.97111473
839,Pleasant Ave & E 116 St,40.7949879,-73.9333349
840,Pleasant Ave & E 120 St,40.7974772,-73.9311847
841,Powers St & Olive St,40.71323,-73.93894
842,President St & Henry St,40.6828003,-73.99990419
843,Prospect Ave & E 151 St,40.814232,-73.903927
844,Prospect Ave & Longwood Ave,40.81899,-73.90202
845,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114
846,Prospect Pl & 6 Ave,40.6793307,-73.97519523
847,Prospect Pl & Underhill Ave,40.6769694,-73.96579
848,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
849,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
850,Putnam Ave & Nostrand Ave,40.68402,-73.94977
851,Putnam Ave & Throop Ave,40.6851532,-73.94111
852,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
853,Queens Plaza North & Crescent St,40.75110165,-73.94073717
854,Railroad Ave & Kay Ave,40.70531194,-73.97100056
855,Reade St & Broadway,40.71450451,-74.00562789
856,Richards St & Delavan St,40.6794327,-74.00785041
857,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
858,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
859,Riverside Dr & W 104 St,40.8013434,-73.9711457439
860,Riverside Dr & W 138 St,40.823168,-73.955857
861,Riverside Dr & W 145 St,40.827305,-73.951989
862,Riverside Dr & W 148 St,40.829114,-73.950426
863,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449
864,Riverside Dr & W 78 St,40.78414472,-73.98362492
865,Riverside Dr & W 82 St,40.78720869,-73.98128127
866,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063
867,Riverview Park,40.7443187,-74.0439909
868,Rivington St & Chrystie St,40.72110063,-73.9919254
869,Rivington St & Ridge St,40.71850211,-73.98329859
870,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235
871,Roebling St & N 4 St,40.71469,-73.95739
872,Rogers Ave & Sterling St,40.6630619,-73.9538746
873,Roosevelt Island Tramway,40.757284,-73.9536
874,S 3 St & Bedford Ave,40.71260486,-73.96264403
875,S 4 St & Rodney St,40.70934,-73.95608
876,S 4 St & Wythe Ave,40.71285887,-73.96590294
877,S 5 Pl & S 5 St,40.710451,-73.960876
878,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
879,Sands St Gate,40.699569,-73.979827
880,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134
881,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397
882,Scholes St & Manhattan Ave,40.70870368,-73.9448625
883,Shakespeare Ave & W 169 St,40.839312,-73.922423
884,Sharon St & Olive St,40.715353,-73.93856
885,Sheridan Ave & E 168 St,40.835334,-73.9154
886,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819
887,Smith St & 3 St,40.6787242,-73.99599099
888,Smith St & 9 St,40.6746957,-73.99785768
889,Soissons Landing,40.69231660719192,-74.01486575603485
890,Somers St & Broadway,40.67945,-73.90474
891,South End Ave & Liberty St,40.711512,-74.015756
892,South St & Gouverneur Ln,40.70355377,-74.00670227
893,South St & Whitehall St,40.70122128,-74.01234218
894,Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
895,Southpoint Park,40.75370225419114,-73.95865201950072
896,Spruce St & Nassau St,40.71146364,-74.00552427
897,St Ann's Ave & Westchester Ave,40.815887,-73.911918
898,St James Pl & Oliver St,40.71307916,-73.99851193
899,St James Pl & Pearl St,40.71117416,-74.00016545
900,St Johns Pl & Washington Ave,40.6737236,-73.9631611
901,St Marks Pl & 1 Ave,40.72779126,-73.98564945
902,St Marks Pl & 2 Ave,40.7284186,-73.98713956
903,St Mary's St & Jackson Ave,40.808891,-73.91081
904,St Nicholas Ave & E 134 St,40.816234,-73.948222
905,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
906,St Nicholas Ave & W 137 St,40.818477,-73.947568
907,St Nicholas Ave & W 150 St,40.827212,-73.942722
908,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
909,St. Ann's Ave & E 144 St,40.811112,-73.914932
910,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
911,St. Nicholas Ave & W 155 St,40.830663,-73.941323
912,St. Nicholas Ave & W 157 St,40.832314,-73.94102
913,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
914,Stagg St & Morgan Ave,40.710681,-73.93372
915,Stagg St & Union Ave,40.70877084,-73.95095259
916,Stanhope St & Fairview Ave,40.70998,-73.91116
917,Stanton St & Chrystie St,40.72229346,-73.99147535
918,Stanton St & Mangin St,40.71782143,-73.97628939
919,Stanton St & Norfolk St,40.720747,-73.986274
920,State St & Smith St,40.68926942,-73.98912867
921,Steinway St & 23 Ave,40.7713937,-73.9077436
922,Steinway St & 28 Ave,40.7656251,-73.9136695
923,Stephen St & Seneca Ave,40.6988,-73.9007
924,Sterling Pl & Bedford Ave,40.672695,-73.954131
925,Sterling St & Bedford Ave,40.6627059,-73.9569115
926,Stewart Ave & Johnson Ave,40.70869,-73.92587
927,Stockholm St & Wilson Ave,40.699304,-73.923044
928,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587
929,Suffolk St & Stanton St,40.72066442,-73.98517977
930,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
931,Sullivan St & Washington Sq,40.73047747,-73.99906065
932,Suydam St & Broadway,40.69544,-73.93223
933,Suydam St & Knickerbocker Ave,40.702013,-73.923769
934,Suydam St & St. Nicholas Ave,40.70636,-73.91945
935,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
936,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
937,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
938,Underhill Ave & Pacific St,40.6804836,-73.9646795
939,Union Ave & Jackson St,40.7160751,-73.952029
940,Union Ave & N 12 St,40.71924,-73.95242
941,Union Ave & Wallabout St,40.70029511,-73.95032283
942,Union St & 4 Ave,40.6772744,-73.98282002
943,Union St & Bedford Ave,40.6691783,-73.9554162
944,Union St & Nevins St,40.67909799721684,-73.98765474557877
945,University Pl & E 14 St,40.734814,-73.992085
946,University Pl & E 14 St,40.73492695,-73.99200509
947,University Pl & E 8 St,40.73143724085228,-73.99490341544151
948,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
949,Van Brunt St & Wolcott St,40.6773429,-74.01275056
950,Van Buren St & Broadway,40.692,-73.92617
951,Van Sinderen Ave & Truxton St,40.6786,-73.90369
952,Van Vorst Park,40.71848892,-74.047726625
953,Vernon Blvd & 10 St,40.7671863,-73.9373554
954,Vernon Blvd & 30 Rd,40.770845,-73.934171
955,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
956,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
957,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
958,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
959,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
960,Vesey Pl & River Terrace,40.7153379,-74.01658354
961,W 100 St & Broadway,40.7973721,-73.97041192
962,W 100 St & Manhattan Ave,40.795,-73.9645
963,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028
964,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
965,W 106 St & Central Park West,40.7981856,-73.9605909006
966,W 107 St & Columbus Ave,40.7997568,-73.9621128676
967,W 11 St & 6 Ave,40.73532427,-73.99800419
968,W 110 St & Amsterdam Ave,40.802692,-73.96295
969,W 113 St & Broadway,40.805973,-73.964928
970,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
971,W 116 St & Broadway,40.8082,-73.9641
972,W 120 St & Claremont Ave,40.8109494,-73.9634
973,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
974,W 13 St & 5 Ave,40.735445,-73.99431
975,W 13 St & 7 Ave,40.73781509,-73.99994661
976,W 133 St & 12 Ave,40.820003,-73.959089
977,W 135 St & Lenox Terrace Pl,40.813619,-73.939336
978,W 140 St & Riverside Dr,40.824013,-73.954743
979,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249
980,W 145 St & Amsterdam Ave,40.825244,-73.947257
981,W 146 St & Broadway,40.826969,-73.949738
982,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
983,W 148 St & Amsterdam Ave,40.827075,-73.945909
984,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981
985,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099
986,W 15 St & 7 Ave,40.73935542,-73.99931783
987,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996
988,W 159 St & Edgecombe Ave,40.833303,-73.939326
989,W 16 St & The High Line,40.74334935,-74.00681753
990,W 160 St & St. Nicholas Ave,40.834468,-73.939865
991,W 163 St & Edgecombe Ave,40.835798,-73.937496
992,W 163 St & Riverside Dr,40.839278,-73.945446
993,W 165 St & Fort Washington Ave,40.84004,-73.942939
994,W 169 St & Fort Washington Ave,40.8428422,-73.9421253
995,W 17 St & 8 Ave,40.74177603,-74.00149746
996,W 170 St & University Ave,40.84207,-73.926075
997,W 171 St & St. Nicholas Ave,40.842941,-73.938631
998,W 18 St & 6 Ave,40.73971301,-73.99456405
999,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
1000,W 180 St & Ft Washington Ave,40.849972,-73.938423
1001,W 20 St & 11 Ave,40.746745,-74.007756
1002,W 20 St & 7 Ave,40.74238787,-73.99726235
1003,W 20 St & 8 Ave,40.74345335,-74.00004031
1004,W 21 St & 6 Ave,40.74173969,-73.99415556
1005,W 22 St & 10 Ave,40.74691959,-74.00451887
1006,W 22 St & 8 Ave,40.74475148,-73.99915362
1007,W 24 St & 7 Ave,40.74487634,-73.99529885
1008,W 25 St & 6 Ave,40.74395411,-73.99144871
1009,W 26 St & 10 Ave,40.749717753,-74.002950346
1010,W 26 St & 8 Ave,40.74734825,-73.99723551
1011,W 27 St & 7 Ave,40.746647,-73.993915
1012,W 30 St & 10 Ave,40.752694,-74.002353
1013,W 31 St & 7 Ave,40.749156,-73.9916
1014,W 33 St & 7 Ave,40.75019995,-73.99093085
1015,W 34 St & 11 Ave,40.75594159,-74.0021163
1016,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889
1017,W 37 St & 10 Ave,40.75660359,-73.9979009
1018,W 37 St & 5 Ave,40.75038009,-73.98338988
1019,W 38 St & 8 Ave,40.75466591,-73.99138152
1020,W 4 St & 7 Ave S,40.73401143,-74.00293877
1021,W 40 St & 5 Ave,40.752269,-73.982079
1022,W 41 St & 8 Ave,40.75640548,-73.9900262
1023,W 42 St & 6 Ave,40.75492,-73.98455
1024,W 42 St & 8 Ave,40.7575699,-73.99098507
1025,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188
1026,W 43 St & 10 Ave,40.76009437,-73.99461843
1027,W 44 St & 5 Ave,40.75500254,-73.98014437
1028,W 45 St & 6 Ave,40.7568001,-73.98291153
1029,W 45 St & 8 Ave,40.75929124,-73.98859651
1030,W 46 St & 11 Ave,40.76341379,-73.99667444
1031,W 47 St & 10 Ave,40.76269882,-73.99301222
1032,W 47 St & 6 Ave,40.758397,-73.98255
1033,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606
1034,W 49 St & 8 Ave,40.76227205,-73.98788205
1035,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
1036,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461
1037,W 52 St & 11 Ave,40.76727216,-73.99392888
1038,W 52 St & 5 Ave,40.75992262,-73.97648516
1039,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
1040,W 53 St & 10 Ave,40.76669671,-73.99061728
1041,W 54 St & 9 Ave,40.76584941,-73.98690506
1042,W 55 St & 6 Ave,40.763189,-73.978434
1043,W 55 St & 6 Ave,40.763201,-73.978458
1044,W 56 St & 10 Ave,40.768254,-73.988639
1045,W 59 St & 10 Ave,40.770513,-73.988038
1046,W 59 St & West End Ave,40.771771,-73.990625
1047,W 63 St & Broadway,40.77163851,-73.98261428
1048,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
1049,W 67 St & Broadway,40.77492513,-73.98266566
1050,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
1051,W 74 St & Columbus Ave,40.7785669,-73.97754961
1052,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
1053,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618
1054,W 78 St & Broadway,40.78339981,-73.98093133
1055,W 82 St & Central Park West,40.78275,-73.97137
1056,W 84 St & Broadway,40.7867947,-73.977112
1057,W 84 St & Columbus Ave,40.78499979,-73.97283406
1058,W 87 St & Amsterdam Ave,40.78839,-73.9747
1059,W 87 St & West End Ave,40.789622,-73.97757
1060,W 88 St & West End Ave,40.79025417330419,-73.97718340158461
1061,W 89 St & Columbus Ave,40.7882213,-73.97041561
1062,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
1063,W 92 St & Broadway,40.7921,-73.9739
1064,W 95 St & Broadway,40.7937704,-73.971888
1065,W Broadway & Spring St,40.72494672359416,-74.00165855884552
1066,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
1067,W Broadway & W Houston St,40.726378,-74.000472
1068,Wadsworth Ave & W 175 St,40.846052,-73.937648
1069,Wadsworth Ave & W 179 St,40.848467,-73.936064
1070,Wales Ave & E 147 St,40.811314,-73.907729
1071,Wall St & South St,40.70437,-74.00637
1072,Walnut Ave & E 136 St,40.801657,-73.909513
